entry,at,order
"""小姚阿姨 @ 3w343W1v3j"" folds",2026-02-15T08:49:14.442Z,177114535444200
"""Wesley @ 4KT6D07Q4u"" folds",2026-02-15T08:49:13.235Z,177114535323500
"""Qitong @ qrks3Lg6bS"" calls 120",2026-02-15T08:49:09.335Z,177114534933500
"""女神异闻录 @ vYgaUXvtJ2"" calls 120",2026-02-15T08:49:07.683Z,177114534768300
"""哈哈弟 @ ZFmgLXkPiV"" raises to 120",2026-02-15T08:49:05.796Z,177114534579600
"""小姚阿姨 @ 3w343W1v3j"" calls 20",2026-02-15T08:49:03.328Z,177114534332800
"""Wesley @ 4KT6D07Q4u"" calls 20",2026-02-15T08:48:57.617Z,177114533761700
"""Qitong @ qrks3Lg6bS"" calls 20",2026-02-15T08:48:56.535Z,177114533653500
"""女神异闻录 @ vYgaUXvtJ2"" posts a big blind of 20",2026-02-15T08:48:54.888Z,177114533488808
"""哈哈弟 @ ZFmgLXkPiV"" posts a small blind of 10",2026-02-15T08:48:54.888Z,177114533488807
"Your hand is J♦, 10♦",2026-02-15T08:48:54.888Z,177114533488805
"Player stacks: #1 ""Wesley @ 4KT6D07Q4u"" (9758) | #2 ""小姚阿姨 @ 3w343W1v3j"" (5284) | #6 ""哈哈弟 @ ZFmgLXkPiV"" (1512) | #9 ""女神异闻录 @ vYgaUXvtJ2"" (10341) | #10 ""Qitong @ qrks3Lg6bS"" (11583)",2026-02-15T08:48:54.888Z,177114533488801
"-- starting hand #210 (id: hbet60ly2ceb)  No Limit Texas Hold'em (dealer: ""小姚阿姨 @ 3w343W1v3j"") --",2026-02-15T08:48:54.888Z,177114533488800
"-- ending hand #209 --",2026-02-15T08:48:51.943Z,177114533194302
"""Qitong @ qrks3Lg6bS"" collected 630 from pot",2026-02-15T08:48:51.943Z,177114533194301
"Uncalled bet of 630 returned to ""Qitong @ qrks3Lg6bS""",2026-02-15T08:48:51.943Z,177114533194300
"""女神异闻录 @ vYgaUXvtJ2"" folds",2026-02-15T08:48:51.091Z,177114533109100
"""Qitong @ qrks3Lg6bS"" bets 630",2026-02-15T08:48:48.097Z,177114532809700
"""女神异闻录 @ vYgaUXvtJ2"" checks",2026-02-15T08:48:45.363Z,177114532536300
"Flop:  [K♣, 6♠, A♥]",2026-02-15T08:48:42.567Z,177114532256700
"""女神异闻录 @ vYgaUXvtJ2"" calls 300",2026-02-15T08:48:41.752Z,177114532175200
"""哈哈弟 @ ZFmgLXkPiV"" folds",2026-02-15T08:48:39.200Z,177114531920000
"""小姚阿姨 @ 3w343W1v3j"" folds",2026-02-15T08:48:38.037Z,177114531803700
"""Wesley @ 4KT6D07Q4u"" folds",2026-02-15T08:48:36.865Z,177114531686500
"""Qitong @ qrks3Lg6bS"" raises to 300",2026-02-15T08:48:33.965Z,177114531396500
"""女神异闻录 @ vYgaUXvtJ2"" raises to 100",2026-02-15T08:48:29.003Z,177114530900300
"""哈哈弟 @ ZFmgLXkPiV"" posts a big blind of 20",2026-02-15T08:48:22.074Z,177114530207408
"""小姚阿姨 @ 3w343W1v3j"" posts a small blind of 10",2026-02-15T08:48:22.074Z,177114530207407
"Your hand is J♣, Q♠",2026-02-15T08:48:22.074Z,177114530207405
"Player stacks: #1 ""Wesley @ 4KT6D07Q4u"" (9758) | #2 ""小姚阿姨 @ 3w343W1v3j"" (5294) | #6 ""哈哈弟 @ ZFmgLXkPiV"" (1532) | #9 ""女神异闻录 @ vYgaUXvtJ2"" (10641) | #10 ""Qitong @ qrks3Lg6bS"" (11253)",2026-02-15T08:48:22.074Z,177114530207401
"-- starting hand #209 (id: aol5asjzniin)  No Limit Texas Hold'em (dealer: ""Wesley @ 4KT6D07Q4u"") --",2026-02-15T08:48:22.074Z,177114530207400
"-- ending hand #208 --",2026-02-15T08:48:19.072Z,177114529907202
"""Qitong @ qrks3Lg6bS"" collected 300 from pot",2026-02-15T08:48:19.072Z,177114529907201
"Uncalled bet of 300 returned to ""Qitong @ qrks3Lg6bS""",2026-02-15T08:48:19.072Z,177114529907200
"""哈哈弟 @ ZFmgLXkPiV"" folds",2026-02-15T08:48:18.174Z,177114529817400
"""小姚阿姨 @ 3w343W1v3j"" folds",2026-02-15T08:48:16.313Z,177114529631300
"""Wesley @ 4KT6D07Q4u"" folds",2026-02-15T08:48:14.362Z,177114529436200
"""Qitong @ qrks3Lg6bS"" raises to 400",2026-02-15T08:48:12.675Z,177114529267500
"""女神异闻录 @ vYgaUXvtJ2"" folds",2026-02-15T08:48:09.448Z,177114528944800
"""哈哈弟 @ ZFmgLXkPiV"" bets 100",2026-02-15T08:48:00.888Z,177114528088800
"""小姚阿姨 @ 3w343W1v3j"" checks",2026-02-15T08:47:58.142Z,177114527814200
"""Wesley @ 4KT6D07Q4u"" checks",2026-02-15T08:47:55.849Z,177114527584900
"Turn: 5♥, Q♠, 6♣ [7♣]",2026-02-15T08:47:54.414Z,177114527441400
"""Qitong @ qrks3Lg6bS"" checks",2026-02-15T08:47:53.576Z,177114527357600
"""女神异闻录 @ vYgaUXvtJ2"" checks",2026-02-15T08:47:51.759Z,177114527175900
"""哈哈弟 @ ZFmgLXkPiV"" checks",2026-02-15T08:47:47.180Z,177114526718000
"""小姚阿姨 @ 3w343W1v3j"" checks",2026-02-15T08:47:46.039Z,177114526603900
"""Wesley @ 4KT6D07Q4u"" checks",2026-02-15T08:47:42.427Z,177114526242700
"Flop:  [5♥, Q♠, 6♣]",2026-02-15T08:47:40.084Z,177114526008400
"""小姚阿姨 @ 3w343W1v3j"" checks",2026-02-15T08:47:39.253Z,177114525925300
"""Wesley @ 4KT6D07Q4u"" calls 20",2026-02-15T08:47:37.544Z,177114525754400
"""Qitong @ qrks3Lg6bS"" calls 20",2026-02-15T08:47:36.396Z,177114525639600
"""女神异闻录 @ vYgaUXvtJ2"" calls 20",2026-02-15T08:47:34.630Z,177114525463000
"""哈哈弟 @ ZFmgLXkPiV"" calls 20",2026-02-15T08:47:29.450Z,177114524945000
"""小姚阿姨 @ 3w343W1v3j"" posts a big blind of 20",2026-02-15T08:47:27.792Z,177114524779208
"""Wesley @ 4KT6D07Q4u"" posts a small blind of 10",2026-02-15T08:47:27.792Z,177114524779207
"Your hand is 10♠, 6♠",2026-02-15T08:47:27.792Z,177114524779205
"Player stacks: #1 ""Wesley @ 4KT6D07Q4u"" (9778) | #2 ""小姚阿姨 @ 3w343W1v3j"" (5314) | #6 ""哈哈弟 @ ZFmgLXkPiV"" (1652) | #9 ""女神异闻录 @ vYgaUXvtJ2"" (10661) | #10 ""Qitong @ qrks3Lg6bS"" (11073)",2026-02-15T08:47:27.792Z,177114524779201
"-- starting hand #208 (id: ibvwhtyddkkt)  No Limit Texas Hold'em (dealer: ""Qitong @ qrks3Lg6bS"") --",2026-02-15T08:47:27.792Z,177114524779200
"-- ending hand #207 --",2026-02-15T08:47:24.873Z,177114524487302
"""Qitong @ qrks3Lg6bS"" collected 90 from pot",2026-02-15T08:47:24.873Z,177114524487301
"Uncalled bet of 90 returned to ""Qitong @ qrks3Lg6bS""",2026-02-15T08:47:24.873Z,177114524487300
"""哈哈弟 @ ZFmgLXkPiV"" folds",2026-02-15T08:47:24.005Z,177114524400500
"""小姚阿姨 @ 3w343W1v3j"" folds",2026-02-15T08:47:22.823Z,177114524282300
"""Wesley @ 4KT6D07Q4u"" folds",2026-02-15T08:47:19.803Z,177114523980300
"""Qitong @ qrks3Lg6bS"" bets 90",2026-02-15T08:47:18.056Z,177114523805600
"Flop:  [10♣, K♦, 8♣]",2026-02-15T08:47:11.469Z,177114523146900
"""Wesley @ 4KT6D07Q4u"" checks",2026-02-15T08:47:10.661Z,177114523066100
"""Qitong @ qrks3Lg6bS"" calls 20",2026-02-15T08:47:09.586Z,177114522958600
"""女神异闻录 @ vYgaUXvtJ2"" folds",2026-02-15T08:47:08.164Z,177114522816400
"""哈哈弟 @ ZFmgLXkPiV"" calls 20",2026-02-15T08:47:06.079Z,177114522607900
"""小姚阿姨 @ 3w343W1v3j"" calls 20",2026-02-15T08:47:04.927Z,177114522492700
"""小姚阿姨 @ 3w343W1v3j"" posts a missing small blind of 10",2026-02-15T08:47:02.506Z,177114522250610
"""Wesley @ 4KT6D07Q4u"" posts a big blind of 20",2026-02-15T08:47:02.506Z,177114522250609
"""Qitong @ qrks3Lg6bS"" posts a small blind of 10",2026-02-15T08:47:02.506Z,177114522250608
"Your hand is 7♠, 2♣",2026-02-15T08:47:02.506Z,177114522250606
"Player stacks: #1 ""Wesley @ 4KT6D07Q4u"" (9798) | #2 ""小姚阿姨 @ 3w343W1v3j"" (5344) | #6 ""哈哈弟 @ ZFmgLXkPiV"" (1672) | #9 ""女神异闻录 @ vYgaUXvtJ2"" (10661) | #10 ""Qitong @ qrks3Lg6bS"" (11003)",2026-02-15T08:47:02.506Z,177114522250602
"-- starting hand #207 (id: qkebrisydutc)  No Limit Texas Hold'em (dealer: ""女神异闻录 @ vYgaUXvtJ2"") --",2026-02-15T08:47:02.506Z,177114522250601
"The player ""小姚阿姨 @ 3w343W1v3j"" joined the game with a stack of 5344.",2026-02-15T08:47:02.506Z,177114522250600
"The player ""小姚阿姨 @ 3w343W1v3j"" sit back with the stack of 5344.",2026-02-15T08:47:00.800Z,177114522080000
"-- ending hand #206 --",2026-02-15T08:46:56.491Z,177114521649102
"""女神异闻录 @ vYgaUXvtJ2"" collected 3600 from pot with Flush, A High (combination: 4♣, 7♣, Q♣, K♣, A♣)",2026-02-15T08:46:56.491Z,177114521649101
"""女神异闻录 @ vYgaUXvtJ2"" shows a 7♣, A♣.",2026-02-15T08:46:56.491Z,177114521649100
"""Qitong @ qrks3Lg6bS"" calls 1200",2026-02-15T08:46:55.676Z,177114521567600
"""女神异闻录 @ vYgaUXvtJ2"" bets 1200",2026-02-15T08:46:54.248Z,177114521424800
"River: 9♥, Q♣, 4♥, 4♣ [K♣]",2026-02-15T08:46:49.891Z,177114520989100
"""Qitong @ qrks3Lg6bS"" calls 360",2026-02-15T08:46:49.065Z,177114520906500
"""女神异闻录 @ vYgaUXvtJ2"" bets 360",2026-02-15T08:46:47.576Z,177114520757600
"Turn: 9♥, Q♣, 4♥ [4♣]",2026-02-15T08:46:43.733Z,177114520373300
"""女神异闻录 @ vYgaUXvtJ2"" calls 160",2026-02-15T08:46:42.916Z,177114520291600
"""Qitong @ qrks3Lg6bS"" bets 160",2026-02-15T08:46:38.396Z,177114519839600
"""女神异闻录 @ vYgaUXvtJ2"" checks",2026-02-15T08:46:35.368Z,177114519536800
"Flop:  [9♥, Q♣, 4♥]",2026-02-15T08:46:32.698Z,177114519269800
"""女神异闻录 @ vYgaUXvtJ2"" calls 80",2026-02-15T08:46:31.881Z,177114519188100
"""Qitong @ qrks3Lg6bS"" raises to 80",2026-02-15T08:46:30.280Z,177114519028000
"""女神异闻录 @ vYgaUXvtJ2"" calls 20",2026-02-15T08:46:24.014Z,177114518401400
"""哈哈弟 @ ZFmgLXkPiV"" folds",2026-02-15T08:46:22.415Z,177114518241500
"""Wesley @ 4KT6D07Q4u"" folds",2026-02-15T08:46:17.979Z,177114517797900
"""Qitong @ qrks3Lg6bS"" posts a big blind of 20",2026-02-15T08:46:15.969Z,177114517596907
"""女神异闻录 @ vYgaUXvtJ2"" posts a small blind of 10",2026-02-15T08:46:15.969Z,177114517596906
"Your hand is 7♣, A♣",2026-02-15T08:46:15.969Z,177114517596904
"Player stacks: #1 ""Wesley @ 4KT6D07Q4u"" (9798) | #6 ""哈哈弟 @ ZFmgLXkPiV"" (1672) | #9 ""女神异闻录 @ vYgaUXvtJ2"" (8861) | #10 ""Qitong @ qrks3Lg6bS"" (12803)",2026-02-15T08:46:15.969Z,177114517596901
"-- starting hand #206 (id: dqrfuobmxagc)  No Limit Texas Hold'em (dealer: ""哈哈弟 @ ZFmgLXkPiV"") --",2026-02-15T08:46:15.969Z,177114517596900
"-- ending hand #205 --",2026-02-15T08:46:09.962Z,177114516996203
"""Qitong @ qrks3Lg6bS"" collected 920 from pot with Pair, A's (combination: 7♦, 10♠, K♣, A♥, A♦)",2026-02-15T08:46:09.962Z,177114516996202
"""Qitong @ qrks3Lg6bS"" shows a 7♦, A♥.",2026-02-15T08:46:09.962Z,177114516996201
"""哈哈弟 @ ZFmgLXkPiV"" shows a K♠, 3♥.",2026-02-15T08:46:09.962Z,177114516996200
"""Qitong @ qrks3Lg6bS"" checks",2026-02-15T08:46:09.158Z,177114516915800
"""女神异闻录 @ vYgaUXvtJ2"" checks",2026-02-15T08:46:06.065Z,177114516606500
"""哈哈弟 @ ZFmgLXkPiV"" checks",2026-02-15T08:46:04.246Z,177114516424600
"River: A♦, 5♥, K♣, 10♠ [2♣]",2026-02-15T08:46:01.308Z,177114516130800
"""Qitong @ qrks3Lg6bS"" checks",2026-02-15T08:46:00.476Z,177114516047600
"""女神异闻录 @ vYgaUXvtJ2"" checks",2026-02-15T08:45:58.477Z,177114515847700
"""哈哈弟 @ ZFmgLXkPiV"" checks",2026-02-15T08:45:56.294Z,177114515629400
"Turn: A♦, 5♥, K♣ [10♠]",2026-02-15T08:45:53.935Z,177114515393500
"""哈哈弟 @ ZFmgLXkPiV"" calls 200",2026-02-15T08:45:53.096Z,177114515309600
"""Qitong @ qrks3Lg6bS"" calls 200",2026-02-15T08:45:48.715Z,177114514871500
"""女神异闻录 @ vYgaUXvtJ2"" bets 200",2026-02-15T08:45:47.295Z,177114514729500
"""哈哈弟 @ ZFmgLXkPiV"" checks",2026-02-15T08:45:41.935Z,177114514193500
"Flop:  [A♦, 5♥, K♣]",2026-02-15T08:45:39.326Z,177114513932600
"""哈哈弟 @ ZFmgLXkPiV"" calls 100",2026-02-15T08:45:38.489Z,177114513848900
"""Wesley @ 4KT6D07Q4u"" folds",2026-02-15T08:45:36.834Z,177114513683400
"""Qitong @ qrks3Lg6bS"" calls 100",2026-02-15T08:45:33.537Z,177114513353700
"""女神异闻录 @ vYgaUXvtJ2"" raises to 100",2026-02-15T08:45:31.735Z,177114513173500
"""哈哈弟 @ ZFmgLXkPiV"" calls 20",2026-02-15T08:45:18.835Z,177114511883500
"""Wesley @ 4KT6D07Q4u"" calls 20",2026-02-15T08:45:17.660Z,177114511766000
"""Qitong @ qrks3Lg6bS"" calls 20",2026-02-15T08:45:16.455Z,177114511645500
"""女神异闻录 @ vYgaUXvtJ2"" posts a big blind of 20",2026-02-15T08:45:14.913Z,177114511491307
"""哈哈弟 @ ZFmgLXkPiV"" posts a small blind of 10",2026-02-15T08:45:14.913Z,177114511491306
"Your hand is Q♠, 10♦",2026-02-15T08:45:14.913Z,177114511491304
"Player stacks: #1 ""Wesley @ 4KT6D07Q4u"" (9818) | #6 ""哈哈弟 @ ZFmgLXkPiV"" (1972) | #9 ""女神异闻录 @ vYgaUXvtJ2"" (9161) | #10 ""Qitong @ qrks3Lg6bS"" (12183)",2026-02-15T08:45:14.913Z,177114511491301
"-- starting hand #205 (id: zlgat0nceg1t)  No Limit Texas Hold'em (dead button) --",2026-02-15T08:45:14.913Z,177114511491300
"""哈哈弟 @ ZFmgLXkPiV"" shows a 6♦.",2026-02-15T08:45:12.194Z,177114511219400
"-- ending hand #204 --",2026-02-15T08:45:11.308Z,177114511130802
"""Wesley @ 4KT6D07Q4u"" collected 420 from pot",2026-02-15T08:45:11.308Z,177114511130801
"Uncalled bet of 210 returned to ""Wesley @ 4KT6D07Q4u""",2026-02-15T08:45:11.308Z,177114511130800
"""女神异闻录 @ vYgaUXvtJ2"" folds",2026-02-15T08:45:10.504Z,177114511050400
"""哈哈弟 @ ZFmgLXkPiV"" folds",2026-02-15T08:45:09.334Z,177114510933400
"""Wesley @ 4KT6D07Q4u"" bets 210",2026-02-15T08:45:06.143Z,177114510614300
"""女神异闻录 @ vYgaUXvtJ2"" checks",2026-02-15T08:45:03.775Z,177114510377500
"""哈哈弟 @ ZFmgLXkPiV"" checks",2026-02-15T08:45:01.222Z,177114510122200
"Flop:  [6♣, 4♦, Q♦]",2026-02-15T08:44:57.646Z,177114509764600
"""女神异闻录 @ vYgaUXvtJ2"" calls 140",2026-02-15T08:44:56.830Z,177114509683000
"""哈哈弟 @ ZFmgLXkPiV"" calls 140",2026-02-15T08:44:52.657Z,177114509265700
"""Wesley @ 4KT6D07Q4u"" raises to 140",2026-02-15T08:44:49.125Z,177114508912500
"""Qitong @ qrks3Lg6bS"" folds",2026-02-15T08:44:46.615Z,177114508661500
"""女神异闻录 @ vYgaUXvtJ2"" raises to 80",2026-02-15T08:44:42.471Z,177114508247100
"""哈哈弟 @ ZFmgLXkPiV"" posts a big blind of 20",2026-02-15T08:44:27.913Z,177114506791308
"Dead Small Blind",2026-02-15T08:44:27.913Z,177114506791307
"Your hand is 3♣, A♠",2026-02-15T08:44:27.913Z,177114506791305
"Player stacks: #1 ""Wesley @ 4KT6D07Q4u"" (9538) | #6 ""哈哈弟 @ ZFmgLXkPiV"" (2112) | #9 ""女神异闻录 @ vYgaUXvtJ2"" (9301) | #10 ""Qitong @ qrks3Lg6bS"" (12183)",2026-02-15T08:44:27.913Z,177114506791302
"-- starting hand #204 (id: giaya157kt4g)  No Limit Texas Hold'em (dealer: ""Wesley @ 4KT6D07Q4u"") --",2026-02-15T08:44:27.913Z,177114506791301
"The player ""小姚阿姨 @ 3w343W1v3j"" stand up with the stack of 5344.",2026-02-15T08:44:27.913Z,177114506791300
"""哈哈弟 @ ZFmgLXkPiV"" shows a A♠.",2026-02-15T08:44:22.324Z,177114506232400
"-- ending hand #203 --",2026-02-15T08:44:21.380Z,177114506138002
"""Qitong @ qrks3Lg6bS"" collected 1874 from pot with Three of a Kind, 10's (combination: J♣, A♦, 10♥, 10♠, 10♣)",2026-02-15T08:44:21.380Z,177114506138001
"""Qitong @ qrks3Lg6bS"" shows a 10♥, 10♠.",2026-02-15T08:44:21.380Z,177114506138000
"""小姚阿姨 @ 3w343W1v3j"" calls 562",2026-02-15T08:44:20.527Z,177114506052700
"""Qitong @ qrks3Lg6bS"" bets 562",2026-02-15T08:44:12.755Z,177114505275500
"""小姚阿姨 @ 3w343W1v3j"" checks",2026-02-15T08:44:08.927Z,177114504892700
"River: J♣, 6♦, 5♥, 10♣ [A♦]",2026-02-15T08:44:06.182Z,177114504618200
"""Qitong @ qrks3Lg6bS"" checks",2026-02-15T08:44:05.350Z,177114504535000
"""小姚阿姨 @ 3w343W1v3j"" checks",2026-02-15T08:44:00.743Z,177114504074300
"Turn: J♣, 6♦, 5♥ [10♣]",2026-02-15T08:43:57.857Z,177114503785700
"""哈哈弟 @ ZFmgLXkPiV"" folds",2026-02-15T08:43:57.041Z,177114503704100
"""小姚阿姨 @ 3w343W1v3j"" calls 250",2026-02-15T08:43:55.889Z,177114503588900
"""Qitong @ qrks3Lg6bS"" bets 250",2026-02-15T08:43:51.255Z,177114503125500
"""哈哈弟 @ ZFmgLXkPiV"" checks",2026-02-15T08:43:48.336Z,177114502833600
"""小姚阿姨 @ 3w343W1v3j"" checks",2026-02-15T08:43:47.182Z,177114502718200
"Flop:  [J♣, 6♦, 5♥]",2026-02-15T08:43:43.715Z,177114502371500
"""哈哈弟 @ ZFmgLXkPiV"" calls 80",2026-02-15T08:43:42.840Z,177114502284000
"""小姚阿姨 @ 3w343W1v3j"" calls 80",2026-02-15T08:43:41.670Z,177114502167000
"""Wesley @ 4KT6D07Q4u"" folds",2026-02-15T08:43:40.063Z,177114502006300
"""Qitong @ qrks3Lg6bS"" raises to 80",2026-02-15T08:43:37.959Z,177114501795900
"""女神异闻录 @ vYgaUXvtJ2"" folds",2026-02-15T08:43:33.070Z,177114501307000
"""哈哈弟 @ ZFmgLXkPiV"" calls 20",2026-02-15T08:43:30.324Z,177114501032400
"""小姚阿姨 @ 3w343W1v3j"" posts a big blind of 20",2026-02-15T08:43:26.300Z,177114500630008
"""Wesley @ 4KT6D07Q4u"" posts a small blind of 10",2026-02-15T08:43:26.300Z,177114500630007
"Your hand is 2♥, 6♠",2026-02-15T08:43:26.300Z,177114500630005
"Player stacks: #1 ""Wesley @ 4KT6D07Q4u"" (9548) | #2 ""小姚阿姨 @ 3w343W1v3j"" (6236) | #6 ""哈哈弟 @ ZFmgLXkPiV"" (2192) | #9 ""女神异闻录 @ vYgaUXvtJ2"" (9301) | #10 ""Qitong @ qrks3Lg6bS"" (11201)",2026-02-15T08:43:26.300Z,177114500630001
"-- starting hand #203 (id: ztm8cnw0bsaq)  No Limit Texas Hold'em (dealer: ""Qitong @ qrks3Lg6bS"") --",2026-02-15T08:43:26.300Z,177114500630000
"-- ending hand #202 --",2026-02-15T08:43:23.398Z,177114500339802
"""小姚阿姨 @ 3w343W1v3j"" collected 80 from pot",2026-02-15T08:43:23.398Z,177114500339801
"Uncalled bet of 100 returned to ""小姚阿姨 @ 3w343W1v3j""",2026-02-15T08:43:23.398Z,177114500339800
"""Wesley @ 4KT6D07Q4u"" folds",2026-02-15T08:43:22.576Z,177114500257600
"""Qitong @ qrks3Lg6bS"" folds",2026-02-15T08:43:21.415Z,177114500141500
"""哈哈弟 @ ZFmgLXkPiV"" folds",2026-02-15T08:43:17.709Z,177114499770900
"""小姚阿姨 @ 3w343W1v3j"" bets 100",2026-02-15T08:43:16.201Z,177114499620100
"""Wesley @ 4KT6D07Q4u"" checks",2026-02-15T08:43:11.610Z,177114499161000
"""Qitong @ qrks3Lg6bS"" checks",2026-02-15T08:43:09.996Z,177114498999600
"River: K♣, Q♦, K♥, 8♥ [9♠]",2026-02-15T08:43:08.090Z,177114498809000
"""哈哈弟 @ ZFmgLXkPiV"" checks",2026-02-15T08:43:07.285Z,177114498728500
"""小姚阿姨 @ 3w343W1v3j"" checks",2026-02-15T08:43:06.119Z,177114498611900
"""Wesley @ 4KT6D07Q4u"" checks",2026-02-15T08:43:04.044Z,177114498404400
"""Qitong @ qrks3Lg6bS"" checks",2026-02-15T08:43:00.736Z,177114498073600
"Turn: K♣, Q♦, K♥ [8♥]",2026-02-15T08:42:58.430Z,177114497843000
"""哈哈弟 @ ZFmgLXkPiV"" checks",2026-02-15T08:42:57.566Z,177114497756600
"""小姚阿姨 @ 3w343W1v3j"" checks",2026-02-15T08:42:56.386Z,177114497638600
"""Wesley @ 4KT6D07Q4u"" checks",2026-02-15T08:42:52.354Z,177114497235400
"""Qitong @ qrks3Lg6bS"" checks",2026-02-15T08:42:51.235Z,177114497123500
"Flop:  [K♣, Q♦, K♥]",2026-02-15T08:42:49.029Z,177114496902900
"""Wesley @ 4KT6D07Q4u"" checks",2026-02-15T08:42:48.212Z,177114496821200
"""Qitong @ qrks3Lg6bS"" calls 20",2026-02-15T08:42:47.135Z,177114496713500
"""女神异闻录 @ vYgaUXvtJ2"" folds",2026-02-15T08:42:45.718Z,177114496571800
"""哈哈弟 @ ZFmgLXkPiV"" calls 20",2026-02-15T08:42:37.124Z,177114495712400
"""小姚阿姨 @ 3w343W1v3j"" calls 20",2026-02-15T08:42:35.976Z,177114495597600
"""Wesley @ 4KT6D07Q4u"" posts a big blind of 20",2026-02-15T08:42:29.121Z,177114494912108
"""Qitong @ qrks3Lg6bS"" posts a small blind of 10",2026-02-15T08:42:29.121Z,177114494912107
"Your hand is Q♠, 2♦",2026-02-15T08:42:29.121Z,177114494912105
"Player stacks: #1 ""Wesley @ 4KT6D07Q4u"" (9568) | #2 ""小姚阿姨 @ 3w343W1v3j"" (6176) | #6 ""哈哈弟 @ ZFmgLXkPiV"" (2212) | #9 ""女神异闻录 @ vYgaUXvtJ2"" (9301) | #10 ""Qitong @ qrks3Lg6bS"" (11221)",2026-02-15T08:42:29.121Z,177114494912101
"-- starting hand #202 (id: b4xjnub7kbwv)  No Limit Texas Hold'em (dealer: ""女神异闻录 @ vYgaUXvtJ2"") --",2026-02-15T08:42:29.121Z,177114494912100
"-- ending hand #201 --",2026-02-15T08:42:23.118Z,177114494311801
"""小姚阿姨 @ 3w343W1v3j"" collected 6176 from pot with Three of a Kind, K's (combination: 7♥, Q♥, K♦, K♠, K♥)",2026-02-15T08:42:23.118Z,177114494311800
"River: K♥, 7♥, Q♥, 5♦ [3♣]",2026-02-15T08:42:19.112Z,177114493911200
"""Qitong @ qrks3Lg6bS"" shows a 8♠, 10♥.",2026-02-15T08:42:15.086Z,177114493508601
"""小姚阿姨 @ 3w343W1v3j"" shows a K♦, K♠.",2026-02-15T08:42:15.086Z,177114493508600
"Some players choose to not run it twice.",2026-02-15T08:42:14.273Z,177114493427301
"""小姚阿姨 @ 3w343W1v3j"" chooses to not run it twice.",2026-02-15T08:42:14.273Z,177114493427300
"""Qitong @ qrks3Lg6bS"" chooses to  run it twice.",2026-02-15T08:42:12.875Z,177114493287500
"Remaining players decide whether to run it twice.",2026-02-15T08:42:11.138Z,177114493113801
"""Qitong @ qrks3Lg6bS"" calls 2363",2026-02-15T08:42:11.138Z,177114493113800
"""小姚阿姨 @ 3w343W1v3j"" bets 2363 and go all in",2026-02-15T08:42:04.862Z,177114492486200
"""Qitong @ qrks3Lg6bS"" checks",2026-02-15T08:41:59.895Z,177114491989500
"Turn: K♥, 7♥, Q♥ [5♦]",2026-02-15T08:41:57.567Z,177114491756700
"""Qitong @ qrks3Lg6bS"" calls 510",2026-02-15T08:41:56.735Z,177114491673500
"""小姚阿姨 @ 3w343W1v3j"" bets 510",2026-02-15T08:41:55.411Z,177114491541100
"""Qitong @ qrks3Lg6bS"" checks",2026-02-15T08:41:51.396Z,177114491139600
"Flop:  [K♥, 7♥, Q♥]",2026-02-15T08:41:45.773Z,177114490577300
"""Qitong @ qrks3Lg6bS"" calls 210",2026-02-15T08:41:44.957Z,177114490495700
"""女神异闻录 @ vYgaUXvtJ2"" folds",2026-02-15T08:41:43.670Z,177114490367000
"""哈哈弟 @ ZFmgLXkPiV"" folds",2026-02-15T08:41:41.503Z,177114490150300
"""小姚阿姨 @ 3w343W1v3j"" raises to 210",2026-02-15T08:41:40.112Z,177114490011200
"""Wesley @ 4KT6D07Q4u"" folds",2026-02-15T08:41:34.712Z,177114489471200
"""Qitong @ qrks3Lg6bS"" posts a big blind of 20",2026-02-15T08:41:32.771Z,177114489277108
"""女神异闻录 @ vYgaUXvtJ2"" posts a small blind of 10",2026-02-15T08:41:32.771Z,177114489277107
"Your hand is 9♦, 4♣",2026-02-15T08:41:32.771Z,177114489277105
"Player stacks: #1 ""Wesley @ 4KT6D07Q4u"" (9568) | #2 ""小姚阿姨 @ 3w343W1v3j"" (3083) | #6 ""哈哈弟 @ ZFmgLXkPiV"" (2212) | #9 ""女神异闻录 @ vYgaUXvtJ2"" (9311) | #10 ""Qitong @ qrks3Lg6bS"" (14304)",2026-02-15T08:41:32.771Z,177114489277101
"-- starting hand #201 (id: zkkj043z6imj)  No Limit Texas Hold'em (dealer: ""哈哈弟 @ ZFmgLXkPiV"") --",2026-02-15T08:41:32.771Z,177114489277100
"-- ending hand #200 --",2026-02-15T08:41:26.736Z,177114488673604
"""女神异闻录 @ vYgaUXvtJ2"" collected 2637 from pot with Straight, A High (combination: 10♠, J♥, Q♥, K♦, A♦)",2026-02-15T08:41:26.736Z,177114488673603
"""小姚阿姨 @ 3w343W1v3j"" collected 2637 from pot with Straight, A High (combination: 10♠, J♣, Q♥, K♣, A♦)",2026-02-15T08:41:26.736Z,177114488673602
"""小姚阿姨 @ 3w343W1v3j"" shows a J♣, K♣.",2026-02-15T08:41:26.736Z,177114488673601
"""女神异闻录 @ vYgaUXvtJ2"" shows a J♥, K♦.",2026-02-15T08:41:26.736Z,177114488673600
